product_id,title,handle,vendor,product_type,variant_id,variant_title,sku,price,available,inventory_quantity,url
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341872768,13,98293342,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341905536,13.5,98294083,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341938304,14,98294084,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341971072,14.5,98294085,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144342003840,15,98294086,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144342036608,15.5,98294087,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144342069376,16,98294088,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144342102144,16.5,98294089,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144342134912,17,98294090,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144342167680,18,98294091,200.0,False,,https://kith.com/products/sall49215100
